LookId,SellerName,HedgeAdvisorName,AbaMemberBit,CommitPeriodGrp,LoanAmt,BaseLoanAmt,NoteRate,PropTypeName,PropUsageTypeName,PropUnitsCnt,MtgTypeName,LoanPurposeTypeName,DocumentationTypeName,AusTypeName,CreditScoreNum,LtvRatio,CltvRatio,EscrowImpoundBit,AppraisalWaiverBit,PropStateCd,RefiTypeName,RefiProgTypeName,AmortTypeName,AmortTermMonthsGrp,UnderwritingProgName,FirstTimeHomeBuyerBit,HighBalBit,PriorYrHighBalBit,GseAffordableProgBit,CraEligBit,BorrowerIncomeTypeName,CensusTractIncomeTypeName,CensusTractMinorityTypeName,LqaYellowBit,AmiLlpaCapEligBit,EligBit,ExecTypeName,ExecInvestorName,ExecMethodName,ProdCd,SpecName,Cpn,BaseSrvRate,ExcessSrvRate,BuyUpRate,BuyDnRate,BreakevenPrice,LlpaPrice,SpecPayupPrice,FeeAmt,VlipBit,LipBit,LirBit,LadBit,LacsBit,MasBit,LqaYellowProb,LoanAgeDays,BaseSrvMult,ExcessSrvMult,BuyUpMult,BuyDnMult,TotalDebtExpenseRatio,TotalMonthlyVerifiedIncomeAmt,UnknownTotalMonthlyVerifiedIncomeAmtBit,BenchMarginPrice,MarginPrice,WinBit,uidentifier
1934411,mortgageresearch,compass,0,7,227797,223880,8.125,singlefamily,primaryresidence,1,fha,purchase,full,other,621,96.5,96.5,1,0,nc,other,other,fixed,360,fhafixed30,1,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7.5,0.19,0.375,0,0,103.706019,0,0.007812,320,0,0,0,0,0,0,0,2,-0.506,4.432,0,0,43.17,5907.4,0,-0.3241,0.150019,1,1
1934412,mortgageresearch,compass,0,7,176767,175000,7.375,singlefamily,primaryresidence,1,usda,purchase,full,gus,758,99.868,99.868,1,0,ks,other,other,fixed,360,usdafixed30,1,0,0,0,0,middle,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 200k,7,0.19,0.125,0,0,102.993446,0,0.5,320,0,0,0,0,0,0,0,2,4.399,4.53,0,0,42,6805.69,0,-0.3241,-0.069554,0,1
1934413,mortgageresearch,compass,0,7,95478,93836,7.625,singlefamily,primaryresidence,1,fha,purchase,full,other,642,96.499,96.499,1,0,mo,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,moderate,very low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 110k,7,0.19,0.375,0,0,103.12143,0,1.0625,320,0,0,0,0,0,0,0,2,-4.279,4.708,0,0,37.89,2674.48,0,-0.3241,-0.13957,0,1
1934414,mortgageresearch,compass,0,7,162011,159225,7.625,singlefamily,primaryresidence,1,fha,purchase,full,lp,681,96.5,96.5,1,0,tx,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,middle,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal 175k,7,0.19,0.375,0,0,104.384151,0,0.59375,320,0,0,0,0,0,0,0,4,3.331,5.457,0,0,48.94,3466.67,0,-0.3241,0.090151,1,1
1934415,mortgageresearch,compass,0,7,245471,241250,6.99,singlefamily,primaryresidence,1,fha,purchase,full,du,756,96.5,96.5,1,0,ct,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,moderate,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.24,0,0,102.084735,0,0.046875,320,0,0,0,0,0,0,0,2,6.343,4.999,0,0,47.46,5333.33,0,-0.3241,0.259735,0,1
1934416,mortgageresearch,compass,0,7,169375,166462,7.5,singlefamily,primaryresidence,1,fha,purchase,full,du,661,96.5,96.5,1,0,oh,other,other,fixed,360,fhafixed30,1,0,0,0,1,low,low,very low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 175k,7,0.19,0.25,0,0,103.120056,0,0.59375,320,0,0,0,0,0,0,0,-1,0.871,5.047,0,0,49.4,3950.33,0,-0.3241,-0.079944,0,1
1934417,mortgageresearch,compass,0,7,145500,145500,7.625,singlefamily,primaryresidence,1,conf,purchase,full,lp,711,97,97,1,0,ct,other,other,fixed,360,fhlmcfixed30homepossible,1,0,0,1,1,low,middle,low,0,1,1,security,fglmc,buyup,fgf30s,bal 150k,6.5,0.25,0.25,0.135,0,103.641336,0,1.03125,320,1,1,0,0,0,0,0,2,4.978,4.973,2.96,4.46,35.4,4160,0,-0.3241,-0.859664,1,1
1934418,mortgageresearch,compass,0,7,164900,164900,7.375,singlefamily,primaryresidence,1,conf,purchase,full,lp,744,97,97,1,0,pa,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,middle,moderate,upper middle,0,1,1,security,fglmc,cap,fgf30s,bal 175k,6.5,0.25,0.135,0,0,102.860041,0,0.875,320,0,0,0,1,0,1,0,3,6.099,5.569,3.23,4.73,42.85,7473.44,0,-0.3241,0.070041,1,1
1934419,mortgageresearch,compass,0,7,283765,278885,7.625,singlefamily,primaryresidence,1,fha,purchase,full,du,645,96.5,96.5,1,0,mn,other,other,fixed,360,fhafixed30,1,0,0,0,1,middle,moderate,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal 300k,7,0.19,0.375,0,0,103.165684,0,0.171875,320,0,0,0,0,0,0,0,2,1.745,4.15,0,0,54.26,11625.33,0,-0.3241,0.029684,0,1
1934420,mortgageresearch,compass,0,7,250000,250000,6.875,pud,primaryresidence,1,conf,purchase,full,du,797,71.429,71.429,1,0,tx,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,high,upper middle,0,0,1,security,fglmc,cap,fgf30s,bal 250k,6,0.25,0.135,0,0,100.028116,0,0.15625,320,0,0,0,0,0,0,0.0056,3,6.736,4.711,3.92,5.12,27.45,8581.73,0,-0.3241,0.180116,1,1
1934421,mortgageresearch,compass,0,7,196377,193000,7.625,singlefamily,primaryresidence,1,fha,purchase,full,lp,626,96.5,96.5,1,0,oh,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal 200k,7,0.19,0.375,0,0,103.028306,0,0.5,320,0,0,0,0,0,0,0,2,-1.715,4.661,0,0,29.53,8194.6,0,-0.3241,0.040306,0,1
1934422,mortgageresearch,compass,0,7,234740,234740,6.99,singlefamily,primaryresidence,1,conf,purchase,full,lp,763,97,97,1,0,wa,other,other,fixed,360,fhlmcfixed30homepossible,1,0,0,1,1,moderate,moderate,lower middle,0,1,1,security,fglmc,cap,fgf30s,bal 250k,6,0.25,0.25,0,0,100.399013,0,0.15625,320,0,1,0,1,0,1,0,-1,5.695,5.112,3.92,5.12,43.97,5057.11,0,-0.3241,0.020013,1,1
1934423,mortgageresearch,compass,0,7,495000,495000,6.375,pud,primaryresidence,1,conf,purchase,full,du,804,90,90,1,0,co,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,5.5,0.25,0.135,0,0,96.389525,-0.25,0.000122,320,0,0,0,0,0,0,0.0071,2,5.394,4.1,4.63,5.83,28.16,14166.66,0,-0.3241,-0.000475,0,1
1934424,mortgageresearch,compass,0,7,270000,270000,6.875,pud,primaryresidence,1,conf,purchase,full,lp,733,58.696,58.696,1,0,fl,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,upper,high,upper middle,0,0,1,security,fglmc,cap,fgf30s,fl,6,0.25,0.135,0,0,99.480443,0,0.007812,320,0,0,0,0,0,0,0,3,6.643,4.708,3.92,5.12,46.68,20166.66,0,-0.3241,0.010443,0,1
1934425,mortgageresearch,compass,0,7,150000,150000,7.25,singlefamily,primaryresidence,1,conf,purchase,full,lp,737,75,75,1,0,mo,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,low,moderate,low,0,1,1,security,fglmc,cap,fgf30s,bal 150k,6.5,0.25,0.01,0,0,102.060412,0,1.03125,320,1,1,0,0,0,0,0,2,5.153,4.094,3.38,4.78,45.56,2773.33,0,-0.3241,-0.889588,1,1
1934426,mortgageresearch,compass,0,7,146301,143785,7.625,singlefamily,primaryresidence,1,fha,purchase,full,lp,627,96.5,96.5,1,0,mo,other,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 150k,7,0.19,0.375,0,0,103.115008,0,0.71875,320,0,0,0,0,0,0,0,-1,-2.094,4.501,0,0,28.68,5064.98,0,-0.3241,0.040008,0,1
1934427,mortgageresearch,compass,0,7,327000,327000,6.875,singlefamily,primaryresidence,1,conf,purchase,full,lp,786,47.05,47.05,1,1,nc,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,upper,moderate,upper middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.135,0,0,99.236465,0,0.000122,320,0,0,0,1,1,0,0,2,6.065,4.034,3.92,5.12,26.75,16610.39,0,-0.3241,0.000465,0,1
1934428,mortgageresearch,compass,0,7,126663,124485,6.99,singlefamily,primaryresidence,1,fha,purchase,full,lp,662,96.5,96.5,1,0,sc,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,high,low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 150k,6.5,0.19,0.24,0,0,100.882081,0,0.25,320,0,0,0,0,0,0,0,2,-1.358,5.259,0,0,46.53,3567.15,0,-0.3241,-0.209919,0,1
1934429,mortgageresearch,compass,0,7,276450,276450,7.25,pud,primaryresidence,1,conf,purchase,full,du,776,97,97,1,0,al,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,middle,lower middle,0,0,1,security,fnma,buyup,fnf30s,ltv  95,6.5,0.25,0,0.03,0,100.50989,-0.25,0.003125,320,0,0,0,1,1,0,0.184,2,6.157,5.15,3.75,5.22,49.9,8170.98,0,-0.3241,0.03989,0,1
1934430,mortgageresearch,compass,0,7,325000,325000,6.99,condo,primaryresidence,1,va,purchase,full,du,759,100,100,1,0,oh,other,other,fixed,360,vafixed30,1,0,0,0,0,middle,high,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.24,0,0,101.527835,0,0.046875,320,0,0,0,0,0,0,0,2,5.289,3.522,0,0,51.81,6770.38,0,-0.3241,-0.030165,0,1
1934431,mortgageresearch,compass,0,7,343000,343000,6.75,singlefamily,primaryresidence,1,va,purchase,full,du,816,86.835,86.835,1,0,ca,other,other,fixed,360,vafixed30,0,0,0,0,0,middle,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.72289,0,0.046875,320,0,0,0,0,0,0,0,-1,5.592,3.789,0,0,46.63,7935.17,0,-0.3241,0.11989,0,1
1934432,mortgageresearch,compass,0,7,160000,160000,7.25,condo,primaryresidence,1,conf,purchase,full,du,766,80,80,1,0,ks,other,other,fixed,360,fnmafixed30,1,0,0,0,1,moderate,middle,low,0,1,1,security,fglmc,cap,fgf30s,bal 175k,6.5,0.25,0.01,0,0,101.981682,0,0.875,320,0,1,0,0,0,0,0.0137,-1,5.447,4.514,3.38,4.78,36.25,4366.66,0,-0.3241,0.129682,0,1
1934433,mortgageresearch,compass,0,7,360000,360000,7.625,singlefamily,primaryresidence,1,va,purchase,full,lp,658,100,100,1,0,nj,other,other,fixed,360,vafixed30,0,0,0,0,1,middle,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0.375,0,0,102.165794,0,0.164062,320,0,0,0,0,0,0,0,2,-1.644,3.232,0,0,52.46,9045.61,0,-0.3241,-0.030206,0,1
1934434,mortgageresearch,compass,0,7,254900,254900,6.625,singlefamily,primaryresidence,1,va,purchase,full,lp,809,100,100,1,0,il,other,other,fixed,360,vafixed30,1,0,0,0,0,middle,high,very low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,100.502931,0,0.007812,320,0,0,0,0,0,0,0,2,6.062,4.121,0,0,36.48,6359.14,0,-0.3241,-0.030069,0,1
1934436,mortgageresearch,compass,0,7,134290,130000,7.5,singlefamily,primaryresidence,1,va,purchase,full,du,805,100,100,1,0,ks,other,other,fixed,360,vafixed30,0,0,0,0,1,moderate,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0.25,0,0,103.458775,0,0.164062,320,0,0,0,0,0,0,0,-1,5.163,4.853,0,0,33.34,5682.29,0,-0.3241,-0.060225,1,1
1934437,mortgageresearch,compass,0,7,194974,194974,7.25,singlefamily,primaryresidence,1,va,purchase,full,du,804,56.518,56.518,1,0,al,other,other,fixed,360,vafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0,0,0,102.570624,0,0.164062,320,0,0,0,0,0,0,0,-1,6.97,5.149,0,0,59.95,9157.25,0,-0.3241,0.379624,0,1
1934439,mymovemortgage,mct,0,7,478791,478791,7.875,pud,primaryresidence,1,conf,purchase,full,lp,729,95,95,1,0,ut,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,ltv  95,7,0.25,0.135,0,0,101.723569,-0.875,0.003125,320,0,0,0,0,0,0,0,1,4.584,3.364,2.74,4.24,44.5,20342.42,0,-0.3241,-0.000275,0,1
1934440,mymovemortgage,mct,0,7,498242,498242,7.875,pud,primaryresidence,1,conf,purchase,full,lp,691,80,80,1,0,ut,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,fico <700,7,0.25,0.135,0,0,100.832199,-1.75,0.003125,320,0,0,0,0,0,0,0,5,4.596,3.239,2.74,4.24,50,18351.15,0,-0.3241,0.019788,0,1
1934441,mymovemortgage,mct,0,7,650000,650000,6.875,pud,primaryresidence,1,conf,purchase,full,lp,779,30.596,30.596,1,0,ut,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.135,0,0,99.122837,0,0.000122,320,0,0,0,0,0,0,0,1,5.75,3.741,3.92,5.12,44.2,15605.2,0,-0.3241,0.029837,0,1
1934442,s1linc,mct,0,7,665000,665000,7.75,singlefamily,primaryresidence,1,va,purchase,full,du,688,100,100,1,0,ca,other,other,fixed,360,vafixed30,1,0,0,0,1,middle,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7.5,0.19,0,0,0,102.771965,0,0.007812,320,0,0,0,0,0,0,0,11,3.45,2.333,0,0,59.8,10298.05,0,-0.3241,0.009965,0,1
1934443,s1linc,mct,0,7,298400,298400,7.875,singlefamily,primaryresidence,1,conf,purchase,full,du,704,80,80,1,0,ca,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,middle,upper middle,0,1,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.135,0,0,102.531123,0,0.000122,320,0,0,0,0,0,0,0.1036,10,4.383,3.273,2.74,4.24,32.7,11535,0,-0.3241,-0.029877,0,1
1934444,s1linc,mct,0,7,275000,275000,6.99,condo,primaryresidence,1,conf,refi,full,du,750,39.286,39.286,0,0,ca,cashout,other,fixed,180,fnmafixed15,0,0,0,0,0,middle,middle,upper middle,0,0,1,security,fglmc,buyup,fgf15s,newprod,6,0.25,0.25,0.145,0,101.070616,-0.375,0.001953,320,0,0,0,0,0,0,0.0224,14,3.879,3.057,2.72,4.12,43.6,10689,0,-0.3241,-0.020384,1,1
1934445,s1linc,mct,0,7,367200,367200,7.875,condo,primaryresidence,1,conf,purchase,full,du,720,90,90,1,0,tx,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,high,lower middle,1,0,1,security,fnma,buyup,fnf30s,tx,7,0.25,0,0.155,0,100.953856,-1.75,0.003125,320,0,0,0,0,0,0,0.205,6,5.714,4.017,3.12,4.35,39.2,10500,0,-0.3241,0.149856,0,1
1934446,s1linc,mct,0,7,258333,253890,5.875,singlefamily,primaryresidence,1,fha,purchase,full,du,584,93,93,1,0,tx,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,5.5,0.19,0.125,0,0,96.017847,0,0.001953,320,0,0,0,0,0,0,0,12,0.005,4.647,0,0,40.7,10638.45,0,-0.3241,0.339847,0,1
1934447,s1linc,mct,0,7,348570,342575,7.5,pud,primaryresidence,1,fha,purchase,full,du,746,96.5,96.5,1,0,tx,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,fha only,7,0.19,0.25,0,0,103.815376,0,0.167968,320,0,0,0,0,0,0,0,8,7.114,4.77,0,0,56,9739.74,0,-0.3241,0.350376,1,1
1934448,s1linc,mct,0,7,350000,350000,7.75,pud,secondhome,1,conf,purchase,full,du,673,58.355,58.355,1,0,id,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,fico <700,7,0.25,0.01,0,0,101.160807,-1.125,0.003125,320,0,0,0,0,0,0,0.1942,8,5.044,3.726,2.82,4.32,43,15411.07,0,-0.3241,-0.090193,0,1
1934449,s1linc,mct,0,7,415160,415160,7.625,singlefamily,primaryresidence,1,conf,purchase,full,lp,743,97,97,1,0,co,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,middle,middle,lower middle,0,1,1,security,fglmc,buyup,fgf30s,ltv  95,6.5,0.25,0.25,0.135,0,101.955909,0,0.003125,320,0,0,0,0,0,0,0,6,5.012,3.818,2.96,4.46,43.6,10689.03,0,-0.3241,-0.000091,1,1
1934450,s1linc,mct,0,7,726180,726180,7.625,pud,primaryresidence,1,conf,purchase,full,du,781,95,95,1,0,ut,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,buyup,fgf30s,ltv  95,6.5,0.25,0.25,0.135,0,101.433729,-0.25,0.003125,320,0,0,0,0,0,0,0.1254,6,4.607,3.14,2.96,4.46,48.3,13645,0,-0.3241,-0.000271,0,1
1934451,s1linc,mct,0,7,412000,412000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,691,49.341,49.341,1,0,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,buyup,fgf30s,fico <700,6.5,0.25,0.25,0.01,0,101.582855,0,0.003125,320,0,0,0,0,0,0,0.1411,10,5.182,3.655,3.1,4.6,48.2,15358.56,0,-0.3241,-0.000145,1,1
1934452,s1linc,mct,0,7,460000,460000,7.5,pud,primaryresidence,1,conf,purchase,full,du,748,50.549,50.549,1,1,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fnma,buyup,fnf30s,newprod,6.5,0.25,0.03,0.25,0,101.261294,0,0.000122,320,0,0,0,0,0,0,0.0163,11,4.63,2.932,3.51,4.88,22.5,24199,0,-0.3241,0.020294,0,1
1934453,s1linc,mct,0,7,616550,616550,7,singlefamily,primaryresidence,1,conf,purchase,full,du,785,95,95,1,0,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,fglmc,buyup,fgf30s,ltv  95,6,0.25,0.25,0.01,0,99.191531,-0.25,0.003125,320,0,0,0,0,0,0,0.1194,9,5.104,3.763,3.77,5.07,47.9,10558.5,0,-0.3241,-0.010469,0,1
1934454,s1linc,mct,0,7,175000,175000,7.875,singlefamily,primaryresidence,1,conf,purchase,full,lp,662,53.846,53.846,1,1,co,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,upper,moderate,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 175k,7,0.25,0.135,0,0,104.007912,0,1,320,0,0,0,1,1,0,0,8,4.6,3.602,2.74,4.24,43.7,15325.98,0,-0.3241,0.049912,0,1
1934455,s1linc,mct,0,7,141000,141000,6.25,singlefamily,primaryresidence,1,conf,purchase,full,lp,655,50,50,1,1,co,other,other,fixed,360,fhlmcfixed30,0,0,0,0,1,low,middle,low,0,0,1,security,fglmc,cap,fgf30s,bal 150k,5.5,0.25,0.01,0,0,96.965748,0,0.5,320,1,1,0,0,0,0,0,12,5.23,4.742,4.78,5.98,49.3,3166.6,0,-0.3241,-0.920252,1,1
1934456,s1linc,mct,0,7,260200,255725,7.5,singlefamily,primaryresidence,1,fha,purchase,full,du,742,96.5,96.5,1,0,tx,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal 275k,7,0.19,0.25,0,0,103.991723,0,0.25,320,0,0,0,0,0,0,0,12,7.055,5.189,0,0,54.2,5631.23,0,-0.3241,0.439723,1,1
1934457,s1linc,mct,0,7,388607,381924,6.5,singlefamily,primaryresidence,1,fha,purchase,full,du,761,96.5,96.5,1,0,or,other,other,fixed,360,fhafixed30,0,0,0,0,1,upper,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.25,0,0,100.025774,0,0.007812,320,0,0,0,0,0,0,0,13,5.577,4.686,0,0,37.1,9275,0,-0.3241,0.039774,0,1
1934458,s1linc,mct,0,7,613500,613500,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,806,75,75,1,1,or,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fnma,buyup,fnf30s,newprod,6.5,0.25,0.03,0.25,0,101.121552,0,0.000122,320,0,0,0,0,0,0,0.0077,14,4.105,2.663,3.51,4.88,43.7,12726.96,0,-0.3241,-0.050448,0,1
1934459,s1linc,mct,0,7,467661,460750,7.125,singlefamily,primaryresidence,1,va,purchase,full,du,792,95,95,1,0,mo,other,other,fixed,360,vafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.375,0,0,101.693309,0,0.046875,320,0,0,0,0,0,0,0,11,5.264,2.686,0,0,57.5,7554,0,-0.3241,-0.039691,0,1
1934460,s1linc,mct,0,7,664000,664000,7.75,singlefamily,primaryresidence,1,conf,refi,full,lp,669,80,80,1,0,co,cashout,other,fixed,360,fhlmcfixed30,0,0,0,0,1,upper,moderate,low,0,0,1,security,fglmc,cap,fgf30s,fico <700,7,0.25,0.01,0,0,97.396306,-4.75,0.003125,320,0,0,0,0,0,0,0,11,4.555,3.116,2.82,4.32,49.9,17876,0,-0.3241,-0.039694,1,1
1934461,s1linc,mct,0,7,245471,241250,6.375,pud,primaryresidence,1,fha,purchase,full,du,684,96.5,96.5,1,0,tx,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,high,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,tx,6,0.19,0.125,0,0,99.477331,0,0.011718,320,0,0,0,0,0,0,0,11,5.278,5.492,0,0,53.6,5091.66,0,-0.3241,0.120331,0,1
1934462,s1linc,mct,0,7,260000,260000,7.75,singlefamily,primaryresidence,1,conf,purchase,full,lp,749,80,80,1,1,tx,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 275k,7,0.25,0.01,0,0,101.771297,-0.875,0.1875,320,0,0,0,0,0,0,0,5,5.732,3.966,2.82,4.32,40.3,10000,0,-0.3241,0.140297,0,1
1934463,s1linc,mct,0,7,278000,278000,6.875,singlefamily,primaryresidence,1,conf,purchase,full,du,703,55.05,55.05,1,0,wa,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.135,0,0,99.19054,0,0.000122,320,0,0,0,0,0,0,0.0813,12,5.696,4.483,3.92,5.12,26.4,13058,0,-0.3241,-0.00046,0,1
1934464,s1linc,mct,0,7,948250,931942,6.625,unit2to4,primaryresidence,3,fha,refi,full,lp,640,68.525,68.525,1,0,ca,nocashout,other,fixed,360,fhafixed30,0,0,0,0,1,upper,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,99.806318,0,0.007812,320,0,0,0,0,0,0,0,15,5.107,2.761,0,0,54.8,24819.5,0,-0.3241,0.060318,0,1
1934465,s1linc,mct,0,7,319113,313625,7.625,singlefamily,primaryresidence,1,fha,purchase,full,du,683,96.5,96.5,1,0,ks,other,other,fixed,360,fhafixed30,0,0,0,0,0,middle,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,fha only,7,0.19,0.375,0,0,103.578653,0,0.167968,320,0,0,0,0,0,0,0,6,4.24,3.988,0,0,52,7089.33,0,-0.3241,0.009653,0,1
1934466,s1linc,mct,0,7,412000,412000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,721,80,80,1,0,ca,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,buyup,fgf30s,newprod,6.5,0.25,0.25,0.01,0,100.142598,-1.25,0.000122,320,0,0,0,0,0,0,0.0564,8,4.702,3.402,3.1,4.6,36.4,18538,0,-0.3241,0.009598,0,1
1934467,s1linc,mct,0,7,857500,857500,7.875,singlefamily,primaryresidence,1,conf,purchase,full,du,747,70,70,0,0,ca,other,other,fixed,360,fnmafixed30highbal,1,1,1,0,1,upper,moderate,upper middle,0,0,1,security,fglmc,cap,fgf30s,hb,7,0.25,0.135,0,0,101.41949,-0.875,-0.001875,320,0,0,0,1,1,0,0.0269,11,3.899,2.454,2.593,4.093,43.8,18375.44,0,-0.3241,0.53049,0,1
1934468,s1linc,mct,0,7,400000,400000,7.75,pud,primaryresidence,1,conf,purchase,full,du,808,80,80,0,0,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,1,middle,moderate,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.01,0,0,101.683951,-0.375,0.000122,320,0,0,0,1,0,1,0.0105,18,4.171,3.032,2.82,4.32,43.1,9565,0,-0.3241,-0.010049,0,1
1934469,s1linc,mct,0,7,157102,154400,7.625,singlefamily,primaryresidence,1,fha,purchase,full,du,644,96.5,96.5,1,0,oh,other,other,fixed,360,fhafixed30,1,0,0,0,1,low,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal 175k,7,0.19,0.375,0,0,103.131054,0,0.59375,320,0,0,0,0,0,0,0,18,-1.945,4.797,0,0,49.9,3537.44,0,-0.3241,-0.000319,0,1
1934470,s1linc,mct,0,7,520000,520000,7.25,pud,primaryresidence,1,conf,purchase,full,lp,814,83.718,83.718,0,0,ca,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.01,0,0,100.123683,-0.375,0.000122,320,0,0,0,0,0,0,0,21,4.556,3.462,3.38,4.78,47.8,9402.96,0,-0.3241,0.009683,0,1
1934471,hometrustmortgage,resi,0,15,418000,418000,7.5,pud,primaryresidence,1,conf,purchase,full,du,795,95,95,1,0,tx,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,tx,6.5,0.25,0.25,0.01,0,101.60631,-0.25,0.003906,320,0,0,0,0,0,0,0.0087,11,6.031,4.119,3.049,4.549,18.65,30237.67,0,-0.3241,0.20031,0,1
1934472,hometrustmortgage,resi,0,15,121600,121600,8.125,singlefamily,primaryresidence,1,conf,purchase,full,du,674,95,95,1,0,tx,other,other,fixed,360,fnmafixed30homeready,1,0,0,1,1,moderate,middle,lower middle,1,1,1,security,fnma,buyup,fnf30s,bal 125k,7,0.25,0.155,0.25,0,104.74681,0,1.65625,320,0,1,0,1,0,1,0.6388,4,3.516,4.557,2.932,4.083,45.18,5319.93,0,-0.3241,0.65981,0,1
